code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,ast,country
X8n7i,,"Kroppskrenkelse eller overfall i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i ukjent eller ikke spesifisert næring",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n7j,,"Kroppskrenkelse eller overfall i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under utdanning",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n7k,,"Kroppskrenkelse eller overfall i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under verneplikt, militærtjeneste eller siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n7m,,"Kroppskrenkelse eller overfall i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n7p,,"Kroppskrenkelse eller overfall i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen idrett, sport eller mosjon",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n7r,,"Kroppskrenkelse eller overfall i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen aktivitet",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n7y,,"Kroppskrenkelse eller overfall i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under ukjent aktivitet",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8a,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under arbeid i industri, bergverk, olje eller gass",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8b,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under arbeid i bygg og anlegg",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8c,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8d,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann i jordbruk eller skogbruk",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8e,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under arbeid med fiske eller fangst",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8f,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under arbeid i det militære forsvar",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8g,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under arbeid i politi eller fengselsvesen",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8h,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under arbeid i annen næring",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8i,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under arbeid i ukjent eller ikke spesifisert næring",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8j,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under utdanning",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8k,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under verneplikt, militærtjeneste eller siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8m,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8p,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under annen idrett, sport eller mosjon",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8r,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under annen aktivitet",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n8y,,"Kroppskrenkelse eller overfall i friluft, på hav, sjø eller vann under ukjent aktivitet",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9a,,"Kroppskrenkelse eller overfall på annet sted under arbeid i industri, bergverk, olje eller gass",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9b,,Kroppskrenkelse eller overfall på annet sted under arbeid i bygg og anlegg,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9c,,Kroppskrenkelse eller overfall på annet sted i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9d,,Kroppskrenkelse eller overfall på annet sted i jordbruk eller skogbruk,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9e,,Kroppskrenkelse eller overfall på annet sted under arbeid med fiske eller fangst,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9f,,Kroppskrenkelse eller overfall på annet sted under arbeid i det militære forsvar,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9g,,Kroppskrenkelse eller overfall på annet sted under arbeid i politi eller fengselsvesen,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9h,,Kroppskrenkelse eller overfall på annet sted under arbeid i annen næring,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9i,,Kroppskrenkelse eller overfall på annet sted under arbeid i ukjent eller ikke spesifisert næring,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9j,,Kroppskrenkelse eller overfall på annet sted under utdanning,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9k,,"Kroppskrenkelse eller overfall på annet sted under verneplikt, militærtjeneste eller siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9m,,"Kroppskrenkelse eller overfall på annet sted under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9p,,"Kroppskrenkelse eller overfall på annet sted under annen idrett, sport eller mosjon",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9r,,Kroppskrenkelse eller overfall på annet sted under annen aktivitet,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8n9y,,Kroppskrenkelse eller overfall på annet sted under ukjent aktivitet,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxa,,"Kroppskrenkelse eller overfall på ukjent sted under arbeid i industri, bergverk, olje eller gass",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxb,,Kroppskrenkelse eller overfall på ukjent sted under arbeid i bygg og anlegg,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxc,,Kroppskrenkelse eller overfall på ukjent sted i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxd,,Kroppskrenkelse eller overfall på ukjent sted i jordbruk eller skogbruk,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxe,,Kroppskrenkelse eller overfall på ukjent sted under arbeid med fiske eller fangst,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxf,,Kroppskrenkelse eller overfall på ukjent sted under arbeid i det militære forsvar,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxg,,Kroppskrenkelse eller overfall på ukjent sted under arbeid i politi eller fengselsvesen,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxh,,Kroppskrenkelse eller overfall på ukjent sted under arbeid i annen næring,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxi,,Kroppskrenkelse eller overfall på ukjent sted under arbeid i ukjent eller ikke spesifisert næring,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxj,,Kroppskrenkelse eller overfall på ukjent sted under utdanning,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxk,,"Kroppskrenkelse eller overfall på ukjent sted under verneplikt, militærtjeneste eller siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxm,,"Kroppskrenkelse eller overfall på ukjent sted under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxp,,"Kroppskrenkelse eller overfall på ukjent sted under annen idrett, sport eller mosjon",,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxr,,Kroppskrenkelse eller overfall på ukjent sted under annen aktivitet,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
X8nxy,,Kroppskrenkelse eller overfall på ukjent sted under ukjent aktivitet,,X8900,,Assault by other specified chemicals and noxious substances,,,nor
Y1n0a,,"Uklart om skade er påført med hensikt i bolig eller boligområde under arbeid i industri, bergverk, olje eller gass",,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0b,,Uklart om skade er påført med hensikt i bolig eller boligområde under arbeid i bygg og anlegg,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0c,,Uklart om skade er påført med hensikt i bolig eller boligområde i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0d,,Uklart om skade er påført med hensikt i bolig eller boligområde i jordbruk eller skogbruk,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0e,,Uklart om skade er påført med hensikt i bolig eller boligområde under arbeid med fiske eller fangst,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0f,,Uklart om skade er påført med hensikt i bolig eller boligområde under arbeid i det militære forsvar,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0g,,Uklart om skade er påført med hensikt i bolig eller boligområde under arbeid i politi eller fengselsvesen,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0h,,Uklart om skade er påført med hensikt i bolig eller boligområde under arbeid i annen næring,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0i,,Uklart om skade er påført med hensikt i bolig eller boligområde under arbeid i ukjent eller ikke spesifisert næring,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0j,,Uklart om skade er påført med hensikt i bolig eller boligområde under utdanning,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0k,,"Uklart om skade er påført med hensikt i bolig eller boligområde under verneplikt, militærtjeneste eller siviltjeneste",,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0m,,"Uklart om skade er påført med hensikt i bolig eller boligområde under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste",,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0p,,"Uklart om skade er påført med hensikt i bolig eller boligområde under annen idrett, sport eller mosjon",,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0r,,Uklart om skade er påført med hensikt i bolig eller boligområde under annen aktivitet,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n0y,,Uklart om skade er påført med hensikt i bolig eller boligområde under ukjent aktivitet,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n1a,,"Uklart om skade er påført med hensikt ved veitrafikkulykke under arbeid i industri, bergverk, olje eller gass",,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n1b,,Uklart om skade er påført med hensikt ved veitrafikkulykke under arbeid i bygg og anlegg,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n1c,,Uklart om skade er påført med hensikt ved veitrafikkulykke i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n1d,,Uklart om skade er påført med hensikt ved veitrafikkulykke i jordbruk eller skogbruk,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
Y1n1e,,Uklart om skade er påført med hensikt ved veitrafikkulykke under arbeid med fiske eller fangst,,Y1900,,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent",,,nor
