code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
M9060,D0590,Osteitis deformans in neoplastic disease (C00–D48+),"Carcinoma in situ of breast, unspecified",MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0600,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of endocervix,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0600,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of endocervix,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0610,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of exocervix,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0610,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of exocervix,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0670,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other parts of cervix,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0670,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other parts of cervix,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0690,Osteitis deformans in neoplastic disease (C00–D48+),"Carcinoma in situ of cervix, unspecified",DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0690,Osteitis deformans in neoplastic disease (C00–D48+),"Carcinoma in situ of cervix, unspecified",MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0700,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of endometrium,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0700,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of endometrium,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0710,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of vulva,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0710,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of vulva,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0720,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of vagina,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0720,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of vagina,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0730,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other and unspecified female genital organs,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0730,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other and unspecified female genital organs,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0740,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of penis,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0740,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of penis,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0750,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of prostate,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0750,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of prostate,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0760,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other and unspecified male genital organs,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0760,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other and unspecified male genital organs,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0900,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of bladder,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0900,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of bladder,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0910,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other and unspecified urinary organs,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0910,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other and unspecified urinary organs,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0920,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of eye,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0920,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of eye,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0930,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of thyroid and other endocrine glands,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0930,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of thyroid and other endocrine glands,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0970,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other specified sites,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0970,Osteitis deformans in neoplastic disease (C00–D48+),Carcinoma in situ of other specified sites,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D0990,Osteitis deformans in neoplastic disease (C00–D48+),"Carcinoma in situ, unspecified",DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D0990,Osteitis deformans in neoplastic disease (C00–D48+),"Carcinoma in situ, unspecified",MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1000,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of lip,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1000,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of lip,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1010,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of tongue,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1010,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of tongue,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1020,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of floor of mouth,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1020,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of floor of mouth,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1030,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of other and unspecified parts of mouth,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1030,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of other and unspecified parts of mouth,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1040,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of tonsil,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1040,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of tonsil,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1050,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of other parts of oropharynx,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1050,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of other parts of oropharynx,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1060,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of nasopharynx,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1060,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of nasopharynx,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1070,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of hypopharynx,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1070,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of hypopharynx,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1090,Osteitis deformans in neoplastic disease (C00–D48+),"Benign neoplasm of pharynx, unspecified",DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1090,Osteitis deformans in neoplastic disease (C00–D48+),"Benign neoplasm of pharynx, unspecified",MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1100,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of parotid gland,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1100,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of parotid gland,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1170,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of other major salivary glands,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1170,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of other major salivary glands,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1190,Osteitis deformans in neoplastic disease (C00–D48+),"Benign neoplasm of major salivary gland, unspecified",DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1190,Osteitis deformans in neoplastic disease (C00–D48+),"Benign neoplasm of major salivary gland, unspecified",MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1200,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of caecum,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1200,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of caecum,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1210,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of appendix,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1210,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of appendix,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1220,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of ascending colon,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1220,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of ascending colon,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1230,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of transverse colon,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1230,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of transverse colon,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1240,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of descending colon,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1240,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of descending colon,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1250,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of sigmoid colon,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1250,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of sigmoid colon,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1260,Osteitis deformans in neoplastic disease (C00–D48+),"Benign neoplasm of colon, unspecified",DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1260,Osteitis deformans in neoplastic disease (C00–D48+),"Benign neoplasm of colon, unspecified",MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1270,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of rectosigmoid junction,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1270,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of rectosigmoid junction,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1280,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of rectum,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1280,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of rectum,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
M9060,D1290,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of anus and anal canal,DGCAT,08M09,False,Bone disease and specific arthropaties,swe
M9060,D1290,Osteitis deformans in neoplastic disease (C00–D48+),Benign neoplasm of anus and anal canal,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,swe
