code_plus,text_plus,vartype,varval,or_val,prop_0,varval_text_comb,nat_ver
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,08S06,1,False,Amputation,est/swe/lat/ice/den/fin/nor
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/fin/nor
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,21S10,1,False,OR procedure for trauma,fin
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,est/swe/lat/ice/den/fin/nor
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSQ01,Amputation or exarticulation in shoulder or upper arm\ interthoracoscapular,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,OR,1,1,False,,est/swe/lat/ice/den/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,05S17,1,False,Amputation upper limb or toe,est/swe/lat/ice/den/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,08S06,1,False,Amputation,est/swe/lat/ice/den/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,est/swe/lat/ice/den/nor
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSQ02,Amputation or exarticulation in shoulder or upper arm\ humeroscapular,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,OR,1,1,False,,est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,05S17,1,False,Amputation upper limb or toe,est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,08S06,1,False,Amputation,est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,est/swe/lat/ice/den/nor
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSQ03,Amputation or exarticulation in shoulder or upper arm\ in upper arm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,OR,1,1,False,,est/lat/ice/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,PROCPR,05S17,1,False,Amputation upper limb or toe,est/lat/ice/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,PROCPR,08S06,1,False,Amputation,est/lat/ice/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/lat/ice/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/lat/ice/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,PROCPR,21S09,1,False,Other OR procedure for injuries,est/lat/ice/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,est/lat/ice/nor
NBSQ08,Amputation or exarticulation in shoulder or upper arm\ other or unspecified,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/lat/ice/nor
NBSQ20,Amputation in upper arm,OR,1,1,False,,ice/fin
NBSQ20,Amputation in upper arm,PROCPR,05S17,1,False,Amputation upper limb or toe,ice/fin
NBSQ20,Amputation in upper arm,PROCPR,08S06,1,False,Amputation,ice/fin
NBSQ20,Amputation in upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",ice/fin
NBSQ20,Amputation in upper arm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,ice/fin
NBSQ20,Amputation in upper arm,PROCPR,21S09,1,False,Other OR procedure for injuries,ice/fin
NBSQ20,Amputation in upper arm,PROCPR,21S10,1,False,OR procedure for trauma,fin
NBSQ20,Amputation in upper arm,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,ice/fin
NBSQ20,Amputation in upper arm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,ice/fin
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,05S17,1,False,Amputation upper limb or toe,est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,08S06,1,False,Amputation,est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,21S10,1,False,OR procedure for trauma,fin
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,est/swe/lat/ice/den/fin/nor
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSQ29,Revision of amputation or exarticulation stump in shoulder or upper arm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,OR,1,1,False,,swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,05S15,1,False,Other vascular procedures,swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,08S53,1,False,Humerus procedure,swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,14S90,1,False,Significant operation for obstetrical patient,swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,21S09,1,False,Other OR procedure for injuries,swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,21S10,1,False,OR procedure for trauma,fin
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,swe/fin/nor
NBSQ34,Insertion of humeral implant to give form to the amputation stump,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSQ40,Insertion of bone-anchored transdermal humeral implant,OR,1,1,False,,swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,05S15,1,False,Other vascular procedures,swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,08S53,1,False,Humerus procedure,swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,14S90,1,False,Significant operation for obstetrical patient,swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,21S09,1,False,Other OR procedure for injuries,swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,21S10,1,False,OR procedure for trauma,fin
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,swe/fin/nor
NBSQ40,Insertion of bone-anchored transdermal humeral implant,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSQ99,Other amputation or related operation in shoulder or upper arm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSQ99,Other amputation or related operation in shoulder or upper arm,OR,1,1,False,,est/swe/lat/ice/den/nor
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,05S17,1,False,Amputation upper limb or toe,est/swe/lat/ice/den/nor
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,08S06,1,False,Amputation,est/swe/lat/ice/den/nor
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/nor
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/nor
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/nor
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,22S02,1,False,Wound debridement or other OR procedure for burns,est/swe/lat/ice/den/nor
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSQ99,Other amputation or related operation in shoulder or upper arm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/nor
NBSR09,Incomplete excision of soft tissue tumour of shoulder or upper arm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSR09,Incomplete excision of soft tissue tumour of shoulder or upper arm,OR,1,1,False,,est/swe/lat/ice/den/nor
NBSR09,Incomplete excision of soft tissue tumour of shoulder or upper arm,PROCPR,08S12,1,False,Soft tissue procedure,est/swe/lat/ice/den/nor
NBSR09,Incomplete excision of soft tissue tumour of shoulder or upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/nor
NBSR09,Incomplete excision of soft tissue tumour of shoulder or upper arm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/nor
NBSR09,Incomplete excision of soft tissue tumour of shoulder or upper arm,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/nor
NBSR09,Incomplete excision of soft tissue tumour of shoulder or upper arm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSR19,Complete excision of soft tissue tumour of shoulder or upper arm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSR19,Complete excision of soft tissue tumour of shoulder or upper arm,OR,1,1,False,,est/swe/lat/ice/den/nor
NBSR19,Complete excision of soft tissue tumour of shoulder or upper arm,PROCPR,08S12,1,False,Soft tissue procedure,est/swe/lat/ice/den/nor
NBSR19,Complete excision of soft tissue tumour of shoulder or upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/nor
NBSR19,Complete excision of soft tissue tumour of shoulder or upper arm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/nor
NBSR19,Complete excision of soft tissue tumour of shoulder or upper arm,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/nor
NBSR19,Complete excision of soft tissue tumour of shoulder or upper arm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSR29,Extended excision of soft tissue tumour of shoulder or upper arm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSR29,Extended excision of soft tissue tumour of shoulder or upper arm,OR,1,1,False,,est/swe/lat/ice/den/nor
NBSR29,Extended excision of soft tissue tumour of shoulder or upper arm,PROCPR,08S12,1,False,Soft tissue procedure,est/swe/lat/ice/den/nor
NBSR29,Extended excision of soft tissue tumour of shoulder or upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/nor
NBSR29,Extended excision of soft tissue tumour of shoulder or upper arm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/nor
NBSR29,Extended excision of soft tissue tumour of shoulder or upper arm,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/nor
NBSR29,Extended excision of soft tissue tumour of shoulder or upper arm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
NBSR39,Block excision of soft tissue tumour of shoulder or upper arm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
NBSR39,Block excision of soft tissue tumour of shoulder or upper arm,OR,1,1,False,,est/swe/lat/ice/den/nor
NBSR39,Block excision of soft tissue tumour of shoulder or upper arm,PROCPR,08S12,1,False,Soft tissue procedure,est/swe/lat/ice/den/nor
NBSR39,Block excision of soft tissue tumour of shoulder or upper arm,PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/nor
