code_nat,text_nat,code_plus,text_plus,country
L03AA10,Lenograstiimi,L03AA10,Lenograstim,fin
L03AA12,Ansestiimi,L03AA12,Ancestim,fin
L03AA13,Pegfilgrastiimi,L03AA13,Pegfilgrastim,fin
L03AA14,Lipegfilgrastiimi,L03AA14,Lipegfilgrastim,fin
L03AA15,Balugrastiimi,L03AA15,Balugrastim,fin
L03AA16,Empegfilgrastiimi,L03AA16,Empegfilgrastim,fin
L03AA17,pegteograstiimi,L03AA17,Pegteograstim,fin
L03AA18,Efbemalenograstiimi alfa,L03AA18,Efbemalenograstim alfa,fin
L03AA19,Eflapegrastiimi,L03AA19,Eflapegrastim,fin
L03AB01,Interferoni alfa luonnollinen,L03AB01,Interferon alfa natural,fin
L03AB02,Interferoni beeta luonnollinen,L03AB02,Interferon beta natural,fin
L03AB03,Interferoni gamma,L03AB03,Interferon gamma,fin
L03AB04,Interferoni alfa-2a,L03AB04,Interferon alfa-2a,fin
L03AB05,Interferoni alfa-2b,L03AB05,Interferon alfa-2b,fin
L03AB06,Interferoni alfa-n1,L03AB06,Interferon alfa-n1,fin
L03AB07,Interferoni beeta-1a,L03AB07,Interferon beta-1a,fin
L03AB08,Interferoni beeta-1b,L03AB08,Interferon beta-1b,fin
L03AB09,Interferoni alfakon-1,L03AB09,Interferon alfacon-1,fin
L03AB10,Peginterferoni alfa-2b,L03AB10,Peginterferon alfa-2b,fin
L03AB11,Peginterferoni alfa-2a,L03AB11,Peginterferon alfa-2a,fin
L03AB12,Albinterferoni alfa-2b,L03AB12,Albinterferon alfa-2b,fin
L03AB13,Peginterferoni beeta-1a,L03AB13,Peginterferon beta-1a,fin
L03AB14,Sepeginterferoni alfa-2b,L03AB14,Cepeginterferon alfa-2b,fin
L03AB15,ropeginterferoni alfa-2b,L03AB15,Ropeginterferon alfa-2b,fin
L03AB16,Peginterferoni Alfakon-2,L03AB16,Peginterferon alfacon-2,fin
L03AB17,Sampeginterferoni beeta-1a,L03AB17,Sampeginterferon beta-1a,fin
L03AB60,"Peginterferoni alfa-2b, yhdistelmävalmisteet",L03AB60,"Peginterferon alfa-2b, combinations",fin
L03AB61,"Peginterferoni alfa-2a, yhdistelmävalmisteet",L03AB61,"Peginterferon alfa-2a, combinations",fin
L03AC01,Aldesleukiini,L03AC01,Aldesleukin,fin
L03AC02,Oprelvekiini,L03AC02,Oprelvekin,fin
L03AX01,Lentinaani,L03AX01,Lentinan,fin
L03AX02,Rokinimeksi,L03AX02,Roquinimex,fin
L03AX03,BCG-rokote,L03AX03,BCG vaccine,fin
L03AX04,Pegademaasi,L03AX04,Pegademase,fin
L03AX05,Pidotimodi,L03AX05,Pidotimod,fin
L03AX07,Poly I:C,L03AX07,Poly I:C,fin
L03AX08,Poly ICLC,L03AX08,Poly ICLC,fin
L03AX09,Tymopentiini,L03AX09,Thymopentin,fin
L03AX10,Immunosyaniini,L03AX10,Immunocyanin,fin
L03AX11,Tasonermiini,L03AX11,Tasonermin,fin
L03AX12,Melanomarokote,L03AX12,Melanoma vaccine,fin
L03AX13,Glatirameeriasetaatti,L03AX13,Glatiramer acetate,fin
L03AX14,Histamiinidihydrokloridi,L03AX14,Histamine dihydrochloride,fin
L03AX15,Mifamurtidi,L03AX15,Mifamurtide,fin
L03AX16,Pleriksafori,L03AX16,Plerixafor,fin
L03AX17,Sipuleucel-T,L03AX17,Sipuleucel-T,fin
L03AX18,Kridanimodi,L03AX18,Cridanimod,fin
L03AX19,Dasiprotimuutti-T,L03AX19,Dasiprotimut-T,fin
L03AX21,Elapegademaasi,L03AX21,Elapegademase,fin
L03AX22,Leniolisibi,L03AX22,Leniolisib,fin
L04AA02,Inactivated at 31.12.2023 - Muromonabi-Cd3,L04AA02,Muromonab-CD3,fin
L04AA03,Antilymfosyytti-immunoglobuliini,L04AA03,Antilymphocyte immunoglobulin (horse),fin
L04AA04,Antitymosyytti-immunoglobuliini,L04AA04,Antithymocyte immunoglobulin (rabbit),fin
L04AA06,Mykofenolihappo,L04AA06,Mycophenolic acid,fin
L04AA10,Inactivated at 31.12.2023 - Sirolimuusi,L04AA10,Sirolimus,fin
L04AA13,Inactivated at 31.12.2023 - Leflunomidi,L04AA13,Leflunomide,fin
L04AA15,Alefasepti,L04AA15,Alefacept,fin
L04AA18,Inactivated at 31.12.2023 - Everolimuusi,L04AA18,Everolimus,fin
L04AA19,Gusperimuusi,L04AA19,Gusperimus,fin
L04AA21,Inactivated at 31.12.2023 - Efalitsumabi,L04AA21,Efalizumab,fin
L04AA22,Abetimuusi,L04AA22,Abetimus,fin
L04AA23,Inactivated at 31.12.2023 - Natalitsumabi,L04AA23,Natalizumab,fin
L04AA24,Abatasepti,L04AA24,Abatacept,fin
L04AA25,Inactivated at 31.12.2023 - Ekulitsumabi,L04AA25,Eculizumab,fin
L04AA26,Inactivated at 31.12.2023 - Belimumabi,L04AA26,Belimumab,fin
L04AA27,Inactivated at 31.12.2023 - Fingolimodi,L04AA27,Fingolimod,fin
L04AA28,Belatasepti,L04AA28,Belatacept,fin
L04AA29,Inactivated at 31.12.2023 - Tofasitinibi,L04AA29,Tofacitinib,fin
L04AA31,Inactivated at 31.12.2023 - Teriflunomidi,L04AA31,Teriflunomide,fin
L04AA32,Apremilasti,L04AA32,Apremilast,fin
L04AA33,Inactivated at 31.12.2023 - Vedolitsumabi,L04AA33,Vedolizumab,fin
L04AA34,Inactivated at 31.12.2023 - Alemtutsumabi,L04AA34,Alemtuzumab,fin
L04AA35,Inactivated at 31.12.2023 - Begelomabi,L04AA35,Begelomab,fin
L04AA36,Inactivated at 31.12.2023 - Okrelitsumabi,L04AA36,Ocrelizumab,fin
L04AA37,Inactivated at 31.12.2023 - Barisitinibi,L04AA37,Baricitinib,fin
L04AA38,Inactivated at 31.12.2023 - Otsanimodi,L04AA38,Ozanimod,fin
L04AA39,Inactivated at 31.12.2023 - Emapalumabi,L04AA39,Emapalumab,fin
L04AA40,kladribiini,L04AA40,Cladribine,fin
L04AA41,Imlifidaasi,L04AA41,Imlifidase,fin
L04AA42,Inactivated at 31.12.2023 - Siponimodi,L04AA42,Siponimod,fin
L04AA43,Inactivated at 31.12.2023 - Ravulitsumabi,L04AA43,Ravulizumab,fin
L04AA44,Inactivated at 31.12.2023 - Upadasitinibi,L04AA44,Upadacitinib,fin
L04AA45,Inactivated at 31.12.2023 - Filgotinibi,L04AA45,Filgotinib,fin
L04AA46,Inactivated at 31.12.2023 - Itasitinibi,L04AA46,Itacitinib,fin
L04AA47,Inactivated at 31.12.2023 - Inebilitsumabi,L04AA47,Inebilizumab,fin
L04AA48,Belumosudiili,L04AA48,Belumosudil,fin
L04AA49,Inactivated at 31.12.2023 - Pefisitinibi,L04AA49,Peficitinib,fin
L04AA50,Inactivated at 31.12.2023 - Ponesimodi,L04AA50,Ponesimod,fin
L04AA51,Inactivated at 31.12.2023 - Anifrolumabi,L04AA51,Anifrolumab,fin
L04AA52,Inactivated at 31.12.2023 - Ofatumumabi,L04AG12,Ofatumumab,fin
L04AA53,Inactivated at 31.12.2023 - Teprotumumabi,L04AA53,Teprotumumab,fin
L04AA54,Inactivated at 31.12.2023 - Pegsetakoplaani,L04AA54,Pegcetacoplan,fin
L04AA55,Inactivated at 31.12.2023 - Sutimlimabi,L04AA55,Sutimlimab,fin
L04AA56,Inactivated at 31.12.2023 - Deukravasitinibi,L04AA56,Deucravacitinib,fin
L04AA57,Inactivated at 31.12.2023 - Ublituksimabi,L04AA57,Ublituximab,fin
L04AA58,Efgartigimodi alfa,L04AA58,Efgartigimod alfa,fin
L04AA59,Inactivated at 31.12.2023 - Avakopaani,L04AA59,Avacopan,fin
L04AB01,Etanersepti,L04AB01,Etanercept,fin
L04AB02,Infliksimabi,L04AB02,Infliximab,fin
L04AB03,Afelimomabi,L04AB03,Afelimomab,fin
L04AB04,Adalimumabi,L04AB04,Adalimumab,fin
L04AB05,Sertolitsumabipegoli,L04AB05,Certolizumab pegol,fin
L04AB06,Golimumabi,L04AB06,Golimumab,fin
L04AB07,Opinersepti,L04AB07,Opinercept,fin
L04AC01,Daklitsumabi,L04AC01,Daclizumab,fin
L04AC02,Basiliksimabi,L04AC02,Basiliximab,fin
L04AC03,Anakinra,L04AC03,Anakinra,fin
L04AC04,Rilonasepti,L04AC04,Rilonacept,fin
L04AC05,Ustekinumabi,L04AC05,Ustekinumab,fin
L04AC07,Tosilitsumabi,L04AC07,Tocilizumab,fin
L04AC08,Kanakinumabi,L04AC08,Canakinumab,fin
L04AC09,Briakinumabi,L04AC09,Briakinumab,fin
L04AC10,Sekukinumabi,L04AC10,Secukinumab,fin
L04AC11,Siltuksimabi,L04AC11,Siltuximab,fin
L04AC12,Brodalumabi,L04AC12,Brodalumab,fin
L04AC13,Iksekitsumabi,L04AC13,Ixekizumab,fin
L04AC14,Sarilumabi,L04AC14,Sarilumab,fin
L04AC15,sirukumabi,L04AC15,Sirukumab,fin
L04AC16,guselkumabi,L04AC16,Guselkumab,fin
L04AC17,tildrakitsumabi,L04AC17,Tildrakizumab,fin
L04AC18,Risankitsumabi,L04AC18,Risankizumab,fin
L04AC19,Satralitsumabi,L04AC19,Satralizumab,fin
L04AC20,Netakimabi,L04AC20,Netakimab,fin
L04AC21,Bimekitsumabi,L04AC21,Bimekizumab,fin
L04AC22,Spesolimabi,L04AC22,Spesolimab,fin
L04AC23,Olokitsumabi,L04AC23,Olokizumab,fin
L04AC24,Mirikitsumabi,L04AC24,Mirikizumab,fin
L04AC25,Levilimabi,L04AC25,Levilimab,fin
L04AD01,Siklosporiini,L04AD01,Ciclosporin,fin
L04AD02,Takrolimuusi,L04AD02,Tacrolimus,fin
L04AD03,Voklosporiini,L04AD03,Voclosporin,fin
L04AE01,Fingolimodi,L04AE01,Fingolimod,fin
L04AE02,Otsanimodi,L04AE02,Ozanimod,fin
L04AE03,Siponimodi,L04AE03,Siponimod,fin
L04AE04,Ponesimodi,L04AE04,Ponesimod,fin
L04AE05,Etrasimodi,L04AE05,Etrasimod,fin
L04AF01,Tofasitinibi,L04AF01,Tofacitinib,fin
L04AF02,Barisitinibi,L04AF02,Baricitinib,fin
L04AF03,Upadasitinibi,L04AF03,Upadacitinib,fin
L04AF04,Filgotinibi,L04AF04,Filgotinib,fin
L04AF05,Itasitinibi,L04AF05,Itacitinib,fin
L04AF06,Pefisitinibi,L04AF06,Peficitinib,fin
L04AF07,Deukravasitinibi,L04AF07,Deucravacitinib,fin
L04AF08,Ritlesitinibi,L04AF08,Ritlecitinib,fin
L04AG01,Muromonabi-CD3,L04AG01,Muromonab-CD3,fin
L04AG02,Efalitsumabi,L04AG02,Efalizumab,fin
L04AG03,Natalitsumabi,L04AG03,Natalizumab,fin
L04AG04,Belimumabi,L04AG04,Belimumab,fin
L04AG05,Vedolitsumabi,L04AG05,Vedolizumab,fin
L04AG06,Alemtutsumabi,L04AG06,Alemtuzumab,fin
L04AG07,Begelomabi,L04AG07,Begelomab,fin
L04AG08,Okrelitsumabi,L04AG08,Ocrelizumab,fin
L04AG09,Emapalumabi,L04AG09,Emapalumab,fin
L04AG10,Inebilitsumabi,L04AG10,Inebilizumab,fin
L04AG11,Anifrolumabi,L04AG11,Anifrolumab,fin
L04AG12,Ofatumumabi,L04AG12,Ofatumumab,fin
L04AG13,Teprotumumabi,L04AG13,Teprotumumab,fin
L04AG14,Ublituksimabi,L04AG14,Ublituximab,fin
L04AG15,Divotsilimabi,L04AG15,Divozilimab,fin
L04AG16,Rotsanoliksitsumabi,L04AG16,Rozanolixizumab,fin
L04AH01,Sirolimuusi,L04AH01,Sirolimus,fin
L04AH02,Everolimuusi,L04AH02,Everolimus,fin
L04AJ01,Ekulitsumabi,L04AJ01,Eculizumab,fin
L04AJ02,Ravulitsumabi,L04AJ02,Ravulizumab,fin
L04AJ03,Pegsetakoplaani,L04AJ03,Pegcetacoplan,fin
L04AJ04,Sutimlimabi,L04AJ04,Sutimlimab,fin
L04AJ05,Avakopaani,L04AJ05,Avacopan,fin
L04AJ06,Tsilukoplaani,L04AJ06,Zilucoplan,fin
L04AJ07,Krovalimabi,L04AJ07,Crovalimab,fin
L04AJ08,Iptakopaani,L04AJ08,Iptacopan,fin
L04AJ09,Danikopaani,L04AJ09,Danicopan,fin
L04AK01,Leflunomidi,L04AK01,Leflunomide,fin
L04AK02,Teriflunomidi,L04AK02,Teriflunomide,fin
L04AX01,Atsatiopriini,L04AX01,Azathioprine,fin
L04AX02,Talidomidi,L04AX02,Thalidomide,fin
L04AX03,Metotreksaatti,L04AX03,Methotrexate,fin
L04AX04,Lenalidomidi,L04AX04,Lenalidomide,fin
L04AX05,Pirfenidoni,L04AX05,Pirfenidone,fin
L04AX06,Pomalidomidi,L04AX06,Pomalidomide,fin
L04AX07,dimetyylifumaraatti,L04AX07,Dimethyl fumarate,fin
L04AX08,Darvadstroseeli,L04AX08,Darvadstrocel,fin
L04AX09,Diroksimeelifumaraatti,L04AX09,Diroximel fumarate,fin
LA1AT,Munasarjapunktio UÄ-ohjauksessa,LASA03,Percutaneous puncture of ovarian cyst,fin
LA2AE,Munasarjarakkulan ultraäänitutkimus (follikkelin ultraäänitutkimus),LADE2A,Ultrasound examination of ovarian cyst,fin
LA2HE,Munasarjarakkulan uudelleenmittaus,LADE2H,Repeated measurement of ovarian cyst,fin
LA2JE,"Kuukautiskierron kartoitus, follikkelin mittausultraäänitutkimus, toisto",LADE2H,Repeated measurement of ovarian cyst,fin
LAA00,Munasarjarakkulan tyhjennys neulalla,LASA00,Puncture of ovarian cyst,fin
LAA01,Munasarjarakkulan tyhjennys neulalla vatsaontelon tähystyksessä,LASA01,Laparoscopic puncture of ovarian cyst,fin
LAA03,Munasarjarakkulan tyhjennys neulalla iholta,LASA03,Percutaneous puncture of ovarian cyst,fin
LAA06,Munasarjarakkulan tyhjennys neulalla emättimestä,LASA06,Transvaginal puncture of ovarian cyst,fin
LAA10,Munasolun ottaminen munasarjasta iholta käsin tai emättimestä,LASA10,Percutaneous or transvaginal puncture and recovery of oocyte,fin
LAA11,Munasolun ottaminen munasarjasta tähystysteitse,LASA11,Laparoscopic recovery of oocyte,fin
LAA20,Lääkkeen ruiskuttaminen munasarjaraskauteen iholta käsin tai emättimestä,LASA20,Percutaneous or transvaginal injection into ovarian pregnancy,fin
LAA31,Munasarjantähystys,LASA31,Ovarioscopy,fin
LAA40,Munasarjan polttohoito ovulaation indusoimiseksi,LAXA00,Ovarial heat therapy to induce ovulation,fin
LAA96,Muu iholta tai emättimestä käsin tehty munasarjapisto,LASA96,Other puncture of ovary,fin
LAA97,Muu munasarjan pisto tähystyksessä,LASA97,Other laparoscopic puncture of ovary,fin
LAB00,Munasarjan aukaisu,LASB00,Ovariotomy,fin
LAB01,Munasarjan aukaisu vatsaontelon tähystyksessä,LASB01,Laparoscopic ovariotomy,fin
LAB10,Koepalan otto munasarjasta,LASB10,Biopsy of ovary,fin
LAB11,Koepalan otto munasarjasta vatsaontelon tähystyksessä,LASB11,Laparoscopic biopsy of ovary,fin
LAB21,Kudosnäytteen otto munasarjasta neulalla vatsaontelon tähystyksessä,LASB21,Laparoscopic needle biopsy of ovary,fin
LAB96,Muu munasarjan aukaisu tai kudosnäytteen otto,LASB96,Other incision or biopsy of ovary,fin
LAB97,Muu munasarjan aukaisu tai kudosnäytteen otto vatsaontelon tähystyksessä,LASB97,Other laparoscopic incision or biopsy of ovary,fin
LAC00,Munasarjarakkulan poisto,LASC00,Excision of ovarian cyst,fin
LAC01,Munasarjarakkulan poisto vatsaontelon tähystyksessä,LASC01,Laparoscopic excision of ovarian cyst,fin
LAC10,Munasarjarakkulan aukaisu ja reunan ompelu,LASC10,Fenestration of ovarian cyst,fin
LAC11,Munasarjarakkulan aukaisu ja reunan ompelu vatsaontelon tähystyksessä,LASC11,Laparoscopic fenestration of ovarian cyst,fin
LAC20,Munasarjamuutosten poisto,LASC20,Destruction of lesion of ovary,fin
LAC21,Munasarjamuutosten poisto vatsaontelon tähystyksessä,LASC21,Laparoscopic destruction of lesion of ovary,fin
LAC30,Munanjohdinliepeen rakkulan poisto,LASC30,Excision of paraovarian cyst,fin
LAC31,Munanjohdinliepeen rakkulan poisto vatsaontelon tähystyksessä,LASC31,Laparoscopic excision of paraovarian cyst,fin
LAC96,Muu munasarjamuutosten poistoleikkaus tai vastaava,LASC96,Other excision or destruction of lesion of ovary,fin
LAC97,Muu munasarjamuutosten poistoleikkaus tai vastaava tähystyksessä ihon läpi,LASC97,Other laparoscopic excision or destruction of lesion of ovary,fin
LAD00,Munasarjan osan poisto,LASD00,Partial excision of ovary,fin
LAD01,Munasarjan osan poisto vatsaontelon tähystyksessä,LASD01,Laparoscopic partial excision of ovary,fin
LAE10,Toisen munasarjan poisto,LASE10,Unilateral oophorectomy,fin
LAE11,Toisen munasarjan poisto vatsaontelon tähystyksessä,LASE11,Unilateral laparoscopic oophorectomy,fin
LAE12,Munasarjan poisto emättimen kautta,LASE04,Unilateral transvaginal oophorectomy,fin
LAE13,Munasarjan poisto emättimen kautta vatsaontelon tähystyksessä,LASE13,Unilateral transvaginal laparoscopic oophorectomy,fin
LAE20,Munasarjojen poisto,LASE20,Bilateral oophorectomy,fin
LAE21,Munasarjojen poisto vatsaontelon tähystyksessä,LASE21,Bilateral laparoscopic oophorectomy,fin
LAE22,Molemminpuolinen munasarjojen poisto emättimen kautta,LASE24,Bilateral transvaginal oophorectomy,fin
LAE23,Molemminpuolinen munasarjojen poisto emättimen kautta vatsaontelon tähystyksessä,LASE23,Bilateral transvaginal laparoscopic oophorectomy,fin
LAF00,Toisen munanjohtimen ja munasarjan poisto,LASF00,Unilateral salpingo-oophorectomy,fin
LAF01,Toisen munanjohtimen ja munasarjan poisto vatsaontelon tähystyksessä,LASF01,Laparoscopic unilateral salpingo-oophorectomy,fin
LAF02,Munanjohtimen ja munasarjan poisto emättimen kautta,LASF04,Unilateral transvaginal salpingo-oophorectomy,fin
LAF10,Molempien munanjohtimien ja munasarjojen poisto,LASF10,Bilateral salpingo-oophorectomy,fin
LAF11,Molempien munanjohtimien ja munasarjojen poisto vatsaontelon tähystyksessä,LASF11,Laparoscopic bilateral salpingo-oophorectomy,fin
LAF12,Molemminpuolinen munanjohtimien ja munasarjojen poisto emättimen kautta,LASF15,Bilateral transvaginal salpingo-oophorectomy,fin
LAF13,Munanjohtimen ja munasarjan poisto emättimen kautta vatsaontelon tähystyksessä,LASF13,Unilateral transvaginal laparoscopic salpingo-oophorectomy,fin
LAF14,Molemminpuolinen munanjohtimien ja munasarjojen poisto emättimen kautta vatsaontelon tähystyksessä,LASF14,Bilateral transvaginal laparoscopic salpingo-oophorectomy,fin
LAF16,"Kohdun, sivuelimien, suoliliepeen ja lantio- ja aorttaimusolmukkeiden poisto munasarjasyövän takia",LCSD30,Radical hysterectomy,fin
LAF17,"Kohdun, sivuelimien, suoliliepeen ja lantio- ja aorttaimusolmukkeiden poisto munasarjasyövän takia, laparoskooppisesti",LCSD31,Radical laparoscopic hysterectomy,fin
LAF20,Munasarjan ja munajohtimen toispuolinen poisto emättimen kautta,LASF20,Unilateral transvaginal salpingo-oophorectomy,fin
LAF30,Munasarjan ja munajohtimen molemmin puolinen poisto emättimen kautta,LASF30,Bilateral transvaginal salpingo-oophorectomy,fin
LAG00,Munasarjakiinnikkeiden irroittelu,LASG00,Freeing of adhesions of ovary,fin
LAG01,Munasarjakiinnikkeiden irroittelu vatsaontelon tähystyksessä,LASG01,Laparoscopic freeing of adhesions of ovary,fin
LAG10,Munasarjan kiinnitys,LASG10,Oophoropexy,fin
LAG11,Munasarjan kiinnitys vatsaontelon tähystyksessä,LASG11,Laparoscopic oophoropexy,fin
LAG20,Munasarjan kiertymän oikaisu,LASG20,Detorsion of ovary,fin
LAG21,Munasarjan kiertymän oikaisu vatsaontelon tähystyksessä,LASG21,Laparoscopic detorsion of ovary,fin
LAG96,Muu korjaava munasarjatoimenpide,LASG96,Other reconstructive operation on ovary,fin
LAG97,Muu korjaava munasarjatoimenpide vatsaontelon tähystyksessä,LASG97,Other laparoscopic reconstructive operation on ovary,fin
LAW96,Muu munasarjaleikkaus,LASW96,Other operation on ovary,fin
LAW97,Muu munasarjaleikkaus vatsaontelon tähystyksessä,LASW97,Other laparoscopic operation on ovary,fin
LB1AT,Munanjohtimen punktio UÄ-ohjauksessa,LBXX00,Needle biopsy of Fallopian tube,fin
LB1LB,Genitografia,LBDB1L,Genitography with X-ray,fin
LB1YT,Munanjohtimen katetrisaatio radiologisessa ohjauksessa,LBXX10,Catheterisation of Fallopian tube,fin
LB2DT,Kohdun kasvaimen ultraäänikoagulaatio magneettiohjauksessa,LCXC10,Coagulation of uterine lesion wiht ultrasound,fin
LB3DT,Muu synnytinelinten ultraäänikoagulaatio magneettiohjauksessa,LXXA02,Coagulation of obstetric organ lesion with ultrasound (excl. uterus),fin
LBA00,Munanjohtimen pisto ihon läpi,LBSA00,Percutaneous puncture of Fallopian tube,fin
LBA01,Munanjohtimien pisto vatsaontelontähystyksessä,LBSA01,Laparoscopic puncture of Fallopian tube,fin
LBA03,Munanjohtimen pisto emättimen kautta,LBSA03,Transvaginal puncture of Fallopian tube,fin
LBA07,Munanjohtimen tähystys vatsaontelon kautta,LBSA07,Salpingoscopy,fin
LBB00,Koepalan otto munanjohtimesta,LBSB00,Biopsy of Fallopian tube,fin
LBB01,Koepalan otto munanjohtimesta vatsaontelon tähystyksessä,LBSB01,Laparoscopic biopsy of Fallopian tube,fin
LBB04,Koepalan otto munanjohtimen sisältä tähystyksessä vatsaontelon kautta,LBSB04,Salpingoscopic biopsy of Fallopian tube,fin
LBB11,Neulakudosnäytteen otto munanjohtimesta vatsaontelon tähystyksessä,LBSB11,Laparoscopic needle biopsy of Fallopian tube,fin
LBB96,Muu kudosnäytteen otto munanjohtimesta,LBSB96,Other biopsy of Fallopian tube,fin
LBC00,Lääkkeen ruiskuttaminen munatorviraskauteen iholta käsin,LBSC00,Percutaneous injection into tubal pregnancy,fin
LBC03,Lääkkeen ruiskuttaminen munatorviraskauteen emättimestä käsin,LBSC03,Transvaginal injection into tubal pregnancy,fin
LBC07,Lääkkeen ruiskuttaminen munatorviraskauteen vatsaontelon tähystyksessä,LBSC07,Laparoscopic injection into tubal pregnancy,fin
LBC08,Lääkkeen ruiskuttaminen munatorviraskauteen munanjohtimen sisätilan tähystyksessä,LBSC08,Falloposcopic injection into tubal pregnancy,fin
LBC10,Raskauden poisto munanjohtimesta ilman munanjohtimen aukaisua,LBSC10,Removal of products of conception from Fallopian tube,fin
LBC11,Raskauden poisto munanjohtimesta ilman munanjohtimen aukaisua vatsaontelon tähystyksessä,LBSC11,Laparoscopic removal of products of conception from Fallopian tube,fin
LBC20,Raskauden poisto munanjohdinaukaisusta,LBSC20,Salpingotomy and removal of products of conception,fin
LBC21,Raskauden poisto munanjohdinaukaisusta vatsaontelon tähystyksessä,LBSC21,Laparoscopic salpingotomy and removal of products of conception,fin
LBC96,Muu avoin säästävä munanjohdinraskauden poisto,LBSC96,Other tube conserving operation for tubal pregnancy,fin
LBC97,Muu vatsaontelon tähystyksessä tehty säästävä munanjohdinraskauden poisto,LBSC97,Other laparoscopic tube conserving operation for tubal pregnancy,fin
LBC98,Muu synnytyskanavan sisätilan tähystyksessä tehty säästävä munanjohdinraskauden poisto,LBSC98,Other transluminal endoscopic tube conserving operation for tubal pregnancy,fin
LBD00,Munanjohtimen osan poisto,LBSD00,Partial excision of Fallopian tube,fin
LBD01,Munanjohtimen osan poisto vatsaontelon tähystyksessä,LBSD01,Laparoscopic partial excision of Fallopian tube,fin
LBE00,Munanjohtimen poisto,LBSE00,Salpingectomy,fin
LBE01,Munanjohtimen poisto vatsaontelon tähystyksessä,LBSE01,Laparoscopic salpingectomy,fin
LBE02,Munanjohtimen poisto emättimen kautta,LBSE04,Unilateral transvaginal salpingectomy,fin
LBE03,Munanjohtimen poisto emättimen kautta vatsaontelon tähystyksessä,LBSE03,Unilateral transvaginal laparoscopic salpingectomy,fin
LBE10,Molemminpuolinen munanjohtimien poisto,LBSE00,Salpingectomy,fin
LBE20,Molemminpuolinen munanjohtimien poisto vatsaontelon tähystyksessä,LBSE01,Laparoscopic salpingectomy,fin
LBE30,Molemminpuolinen munanjohtimien poisto emättimen kautta,LBSE30,Bilateral transvaginal salpingectomy,fin
LBE40,Molemminpuolinen munanjohtimien poisto emättimen kautta vatsaontelon tähystyksessä,LBSE40,Bilateral transvaginal laparoscopic salpingectomy,fin
LBF00,Munanjohtimen huuhtelu,LBSF00,Perfusion of Fallopian tube,fin
LBF01,Munanjohtimen huuhtelu vatsaontelon tähystyksessä,LBSF01,Laparoscopic perfusion of Fallopian tube,fin
LBF11,Keinohedelmöitys vatsaontelon tähystyksessä,LBSF11,Laparoscopy for assisted fertilisation,fin
LBF12,Keinohedelmöitys kohduntähystyksessä,LBSF12,Hysteroscopy for assisted fertilisation,fin
LBF20,"Munanjohtimen laajennus katetrin avulla, TCSP",LBSF20,Transcervical catheter salpingoplasty,fin
LBF30,Munanjohtimen kiinnikkeiden irrottelu,LBSF30,Salpingolysis,fin
LBF31,Munanjohtimen kiinnikeiden irrottelu vatsaontelon tähystyksessä,LBSF31,Laparoscopic salpingolysis,fin
LBF40,Munanjohtimen ulokkeiden irrottelu,LBSF40,Fimbrioplasty,fin
LBF41,Munanjohtimen ulokkeiden irrottelu vatsaontelon tähystyksessä,LBSF41,Laparoscopic fimbrioplasty,fin
LBF50,Munanjohtimen aukaisu,LBSF50,Salpingostomy,fin
LBF51,Munanjohtimen aukaisu vatsaontelon tähystyksessä,LBSF51,Laparoscopic salpingostomy,fin
LBF60,Munanjohtimen osan poisto ja päiden liittäminen,LBSF60,Partial excision and anastomosis of Fallopian tube,fin
LBF61,Munanjohtimen osan poisto ja päiden liittäminen vatsaontelon tähystyksessä,LBSF61,Laparoscopic partial excision and anastomosis of Fallopian tube,fin
LBF70,Munanjohtimen osan poisto ja uudelleen liittäminen kohtuun,LBSF70,Partial excision and reimplantation of Fallopian tube,fin
LBF71,Munanjohtimen osan poisto ja uudelleen liittäminen kohtuun vatsaontelon tähystyksessä,LBSF71,Laparoscopic partial excision and reimplantation of Fallopian tube,fin
LBF96,Muu munanjohtimen korjausleikkaus,LBSF96,Other operation on Fallopian tube for infertility,fin
LBF97,Muu munanjohtimen korjausleikkaus vatsaontelon tähystyksessä,LBSF97,Other laparoscopic operation on Fallopian tube for infertility,fin
LBW96,Muu munanjohtimen leikkaus,LBSW96,Other operation on Fallopian tube,fin
LBW97,Muu munanjohtimen leikkaus vatsaontelon tähystyksessä,LBSW97,Other laparoscopic operation on Fallopian tube,fin
LBW98,Muu munanjohtimen leikkaus kohduntähystyksessä,LBSW98,Other transluminal endoscopic operation on Fallopian tube,fin
LC2AE,Kohdun ja sivuelinten ultraäänitutkimus,LCDE2A,Ultrasound examination of uterus and parametria,fin
LC2BE,"Kohdun, sivuelinten ja alavatsan ultraäänitutkimus emättimen kautta",LCDE2A,Ultrasound examination of uterus and parametria,fin
LC2DE,"Kohdun, sivuelinten ja alavatsan vaativa ultraäänitutkimus erikoistekniikoin",LCDE2A,Ultrasound examination of uterus and parametria,fin
LC2HE,Kohdun ja munanjohtimien ultraäänitutkimus kontrastiainetta tai keittosuolaa käyttäen (HSG-ultraäänitutkimus),LCDE2H,Hystero-salpingography with ultrasound,fin
LC3AE,Ehkäisykierukan paikantaminen tai muu yksittäisen gynekologisen kohteen ultraäänitutkimus,LCDE3A,Localisation of intrauterine device or other single gynecological object with ultrasound,fin
LCA00,Koepalan otto kohdun seinämästä tai vieruskudoksesta,LCSA00,Biopsy of uterus or uterine ligaments,fin
