code_nat,text_nat,code_plus,text_plus,vartype,varval,or_val,prop_0,varval_text_comb,nat_ver
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,03D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 03",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,04D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 04",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,05D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 05",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,06D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 06",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,07D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 07",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,08D41,0,False,Diagnostic procedure of musculoskeletal system in MDC08,fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,10D11,0,False,Diagnostic procedure of endocrine organs in MDC 10,fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,11D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 11",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,12D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 12",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,13D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 13",fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,21D41,0,False,Diagnostic procedure of musculoskeletal system for trauma,fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,30D71,0,False,Diagnostic procedure of breast in MDC 30,fin
JN4DR,Keskikehon (kulmakarvoista munuaistasolle) aineenvaihdunnan PET-tietokonetomografia-tutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,90D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs for malignancy",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,OR,0,0,False,,fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,01D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 01",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,02D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 02",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,03D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 03",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,04D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 04",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,05D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 05",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,06D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 06",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,07D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 07",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,08D41,0,False,Diagnostic procedure of musculoskeletal system in MDC08,fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,10D11,0,False,Diagnostic procedure of endocrine organs in MDC 10,fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,11D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 11",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,12D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 12",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,13D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 13",fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,21D41,0,False,Diagnostic procedure of musculoskeletal system for trauma,fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,30D71,0,False,Diagnostic procedure of breast in MDC 30,fin
JN4JR,Koko kehon aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,90D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs for malignancy",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,OR,0,0,False,,fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,01D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 01",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,02D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 02",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,03D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 03",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,04D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 04",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,05D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 05",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,06D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 06",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,07D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 07",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,08D41,0,False,Diagnostic procedure of musculoskeletal system in MDC08,fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,10D11,0,False,Diagnostic procedure of endocrine organs in MDC 10,fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,11D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 11",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,12D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 12",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,13D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 13",fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,21D41,0,False,Diagnostic procedure of musculoskeletal system for trauma,fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,30D71,0,False,Diagnostic procedure of breast in MDC 30,fin
JN4KR,Inactivated at 31.12.2021 - Koko kehon aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,WXIC02,Whole body metabolic PET with CT,PROCPR,90D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs for malignancy",fin
JN4KT,"Vartalon kasvaimen kryoablaatiohoito, TT-ohjaus",ZXXC32,Cryotherapy,OR,0,0,True,,est/swe/lat/ice/den/fin/nor
JN4LA,Vartalon alueen katetrin paikannus,WXDB4L,Localisation of catheter in body,OR,0,0,True,,ice/fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,OR,0,0,False,,fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,01D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 01",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,02D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 02",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,03D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 03",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,04D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 04",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,05D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 05",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,06D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 06",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,07D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 07",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,08D41,0,False,Diagnostic procedure of musculoskeletal system in MDC08,fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,10D11,0,False,Diagnostic procedure of endocrine organs in MDC 10,fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,11D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 11",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,12D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 12",fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,21D41,0,False,Diagnostic procedure of musculoskeletal system for trauma,fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,30D71,0,False,Diagnostic procedure of breast in MDC 30,fin
JN4LR,Koko kehon reseptoreiden laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,90D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs for malignancy",fin
JN4LT,Vartalon pesäkkeen koagulaatio radiologisessa ohjauksessa,XXXT6L,Other heat coagulation,OR,0,0,True,,ice/fin/nor
JN4NT,Vartalon kasvaimen koagulaatio radiologisessa ohjauksessa,XXXT6L,Other heat coagulation,OR,0,0,True,,ice/fin/nor
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,OR,0,0,False,,fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,01D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 01",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,02D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 02",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,03D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 03",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,04D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 04",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,05D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 05",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,06D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 06",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,07D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 07",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,08D41,0,False,Diagnostic procedure of musculoskeletal system in MDC08,fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,10D11,0,False,Diagnostic procedure of endocrine organs in MDC 10,fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,11D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 11",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,12D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 12",fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,21D41,0,False,Diagnostic procedure of musculoskeletal system for trauma,fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,30D71,0,False,Diagnostic procedure of breast in MDC 30,fin
JN4SR,Koko kehon reseptoreiden erittäin laaja PET-tietokonetomografiatutkimus,WXIC12,Whole body extensive receptor PET-CT,PROCPR,90D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs for malignancy",fin
JN5AD,"Kaulan, thoraxin ja ylävatsan TT",XXD9XD,Other CT examination,OR,0,0,True,,fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,OR,0,0,False,,swe/ice/fin/nor
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,01D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 01",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,02D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 02",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,03D01,0,False,"Diagnostic procedure of head, neck and central nervous system in MDC 03",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,04D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 04",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,05D21,0,False,"Diagnostic procedure of heart, large vessels and other intrathoracic organs in MDC 05",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,06D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 06",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,07D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 07",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,08D41,0,False,Diagnostic procedure of musculoskeletal system in MDC08,fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,10D11,0,False,Diagnostic procedure of endocrine organs in MDC 10,fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,11D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 11",fin
JN5AN,Koko kehon gammakuvaus,WXIA00,Total body isotope imaging,PROCPR,12D31,0,False,"Diagnostic procedure of abdominal, retroperitoneal and pelvic organs in MDC 12",fin
