code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
K760,,Muualla luokittamaton rasvamaksa,,K7600,,"Fatty (change of) liver, not elsewhere classified",,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K760,,Muualla luokittamaton rasvamaksa,,K7600,,"Fatty (change of) liver, not elsewhere classified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K760,,Muualla luokittamaton rasvamaksa,,K7600,,"Fatty (change of) liver, not elsewhere classified",,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K760,,Muualla luokittamaton rasvamaksa,,K7600,,"Fatty (change of) liver, not elsewhere classified",,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K761,,Pitkäaikainen sydämen vajaatoiminnan aiheuttama staasimaksa,,K7610,,Chronic passive congestion of liver,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K761,,Pitkäaikainen sydämen vajaatoiminnan aiheuttama staasimaksa,,K7610,,Chronic passive congestion of liver,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K761,,Pitkäaikainen sydämen vajaatoiminnan aiheuttama staasimaksa,,K7610,,Chronic passive congestion of liver,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K761,,Pitkäaikainen sydämen vajaatoiminnan aiheuttama staasimaksa,,K7610,,Chronic passive congestion of liver,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K762,,Sentraalinen verenvuotoinen maksakuolio,,K7620,,Central haemorrhagic necrosis of liver,,COMPL,07C20,False,Acute necrosis of liver,est/swe/lat/ice/den/fin/nor
K762,,Sentraalinen verenvuotoinen maksakuolio,,K7620,,Central haemorrhagic necrosis of liver,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K762,,Sentraalinen verenvuotoinen maksakuolio,,K7620,,Central haemorrhagic necrosis of liver,,DGPROP,15X34,False,Neonatal abdominal or retroperitoneal problem,est/swe/lat/ice/den/fin/nor
K762,,Sentraalinen verenvuotoinen maksakuolio,,K7620,,Central haemorrhagic necrosis of liver,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K762,,Sentraalinen verenvuotoinen maksakuolio,,K7620,,Central haemorrhagic necrosis of liver,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K763,,Maksainfarkti,,K7630,,Infarction of liver,,COMPL,07G13,False,Hepatic infarction- major CC,est/swe/lat/ice/den/fin/nor
K763,,Maksainfarkti,,K7630,,Infarction of liver,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K763,,Maksainfarkti,,K7630,,Infarction of liver,,DGPROP,15X34,False,Neonatal abdominal or retroperitoneal problem,est/swe/lat/ice/den/fin/nor
K763,,Maksainfarkti,,K7630,,Infarction of liver,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K763,,Maksainfarkti,,K7630,,Infarction of liver,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K764,,Maksapelioosi,,K7640,,Peliosis hepatis,,COMPL,07C12,False,"Hepatitis, different etiologies",est/swe/lat/ice/den/fin/nor
K764,,Maksapelioosi,,K7640,,Peliosis hepatis,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K764,,Maksapelioosi,,K7640,,Peliosis hepatis,,DGPROP,15X34,False,Neonatal abdominal or retroperitoneal problem,est/swe/lat/ice/den/fin/nor
K764,,Maksapelioosi,,K7640,,Peliosis hepatis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K764,,Maksapelioosi,,K7640,,Peliosis hepatis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K765,,Maksalaskimoita umpeuttava maksasairaus,,K7650,,Hepatic veno-occlusive disease,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K765,,Maksalaskimoita umpeuttava maksasairaus,,K7650,,Hepatic veno-occlusive disease,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K765,,Maksalaskimoita umpeuttava maksasairaus,,K7650,,Hepatic veno-occlusive disease,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K765,,Maksalaskimoita umpeuttava maksasairaus,,K7650,,Hepatic veno-occlusive disease,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K766,,Porttilaskimon hypertensio,,K7660,,Portal hypertension,,COMPL,07G09,False,Cirrhosis of liver or chronic hepatitis (not alcohol)- major CC,est/swe/lat/ice/den/fin/nor
K766,,Porttilaskimon hypertensio,,K7660,,Portal hypertension,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K766,,Porttilaskimon hypertensio,,K7660,,Portal hypertension,,DGPROP,15X34,False,Neonatal abdominal or retroperitoneal problem,est/swe/lat/ice/den/fin/nor
K766,,Porttilaskimon hypertensio,,K7660,,Portal hypertension,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K766,,Porttilaskimon hypertensio,,K7660,,Portal hypertension,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K767,,Hepatorenaalinen oireyhtymä,,K7670,,Hepatorenal syndrome,,COMPL,07G11,False,Acute liver failure or hepatic coma- major CC,est/swe/lat/ice/den/fin/nor
K767,,Hepatorenaalinen oireyhtymä,,K7670,,Hepatorenal syndrome,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K767,,Hepatorenaalinen oireyhtymä,,K7670,,Hepatorenal syndrome,,DGPROP,15X34,False,Neonatal abdominal or retroperitoneal problem,est/swe/lat/ice/den/fin/nor
K767,,Hepatorenaalinen oireyhtymä,,K7670,,Hepatorenal syndrome,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K767,,Hepatorenaalinen oireyhtymä,,K7670,,Hepatorenal syndrome,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K7680,,Maksan kystat,,K768A,,Liver cysts,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",fin
K7680,,Maksan kystat,,K768A,,Liver cysts,,DGPROP,15X98,False,Other significant problem of neonate,fin
K7680,,Maksan kystat,,K768A,,Liver cysts,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,fin
K7680,,Maksan kystat,,K768A,,Liver cysts,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,fin
K7689,,Muu maksasairaus,,K7680,,Other specified diseases of liver,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K7689,,Muu maksasairaus,,K7680,,Other specified diseases of liver,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K7689,,Muu maksasairaus,,K7680,,Other specified diseases of liver,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K7689,,Muu maksasairaus,,K7680,,Other specified diseases of liver,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K769,,Määrittämätön maksasairaus,,K7690,,"Liver disease, unspecified",,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K769,,Määrittämätön maksasairaus,,K7690,,"Liver disease, unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K769,,Määrittämätön maksasairaus,,K7690,,"Liver disease, unspecified",,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K769,,Määrittämätön maksasairaus,,K7690,,"Liver disease, unspecified",,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K770,,Maksan tuberkuloosi,,K7700,,Liver disorders in infectious and parasitic diseases classified elsewhere,,COMPL,07C12,False,"Hepatitis, different etiologies",est/swe/lat/ice/den/fin/nor
K770,,Maksan tuberkuloosi,,K7700,,Liver disorders in infectious and parasitic diseases classified elsewhere,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K770,,Maksan tuberkuloosi,,K7700,,Liver disorders in infectious and parasitic diseases classified elsewhere,,DGPROP,15X34,False,Neonatal abdominal or retroperitoneal problem,est/swe/lat/ice/den/fin/nor
K770,,Maksan tuberkuloosi,,K7700,,Liver disorders in infectious and parasitic diseases classified elsewhere,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K770,,Maksan tuberkuloosi,,K7700,,Liver disorders in infectious and parasitic diseases classified elsewhere,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K778,,Muualla luokitettuun muuhun sairauteen liittyvä maksasairaus,,K7780,,Liver disorders in other diseases classified elsewhere,,DGCAT,07M04,False,"Diseases of liver except malignancy, cirrhosis and alcoholic hepatitis",est/swe/lat/ice/den/fin/nor
K778,,Muualla luokitettuun muuhun sairauteen liittyvä maksasairaus,,K7780,,Liver disorders in other diseases classified elsewhere,,DGPROP,15X34,False,Neonatal abdominal or retroperitoneal problem,est/swe/lat/ice/den/fin/nor
K778,,Muualla luokitettuun muuhun sairauteen liittyvä maksasairaus,,K7780,,Liver disorders in other diseases classified elsewhere,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K778,,Muualla luokitettuun muuhun sairauteen liittyvä maksasairaus,,K7780,,Liver disorders in other diseases classified elsewhere,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K800,,Sappirakkokivitauti ja akuutti sappirakkotulehdus,,K8000,,Calculus of gallbladder with acute cholecystitis,,COMPL,07G18,False,Acute cholecystitis- major CC,est/swe/lat/ice/den/fin/nor
K800,,Sappirakkokivitauti ja akuutti sappirakkotulehdus,,K8000,,Calculus of gallbladder with acute cholecystitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K800,,Sappirakkokivitauti ja akuutti sappirakkotulehdus,,K8000,,Calculus of gallbladder with acute cholecystitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K800,,Sappirakkokivitauti ja akuutti sappirakkotulehdus,,K8000,,Calculus of gallbladder with acute cholecystitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K800,,Sappirakkokivitauti ja akuutti sappirakkotulehdus,,K8000,,Calculus of gallbladder with acute cholecystitis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K801,,Sappirakkokivitauti ja pitkäaikainen sappirakkotulehdus,,K8010,,Calculus of gallbladder with other cholecystitis,,COMPL,07C15,False,Chronic cholecystitis,est/swe/lat/ice/den/fin/nor
K801,,Sappirakkokivitauti ja pitkäaikainen sappirakkotulehdus,,K8010,,Calculus of gallbladder with other cholecystitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K801,,Sappirakkokivitauti ja pitkäaikainen sappirakkotulehdus,,K8010,,Calculus of gallbladder with other cholecystitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K801,,Sappirakkokivitauti ja pitkäaikainen sappirakkotulehdus,,K8010,,Calculus of gallbladder with other cholecystitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K801,,Sappirakkokivitauti ja pitkäaikainen sappirakkotulehdus,,K8010,,Calculus of gallbladder with other cholecystitis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K802,,Sappirakkokivitauti ilman sappirakkotulehdusta,,K8020,,Calculus of gallbladder without cholecystitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K802,,Sappirakkokivitauti ilman sappirakkotulehdusta,,K8020,,Calculus of gallbladder without cholecystitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K802,,Sappirakkokivitauti ilman sappirakkotulehdusta,,K8020,,Calculus of gallbladder without cholecystitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K802,,Sappirakkokivitauti ilman sappirakkotulehdusta,,K8020,,Calculus of gallbladder without cholecystitis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K803,,Sappitiekivitauti ja sappitietulehdus,,K8030,,Calculus of bile duct with cholangitis,,COMPL,07C19,False,Cholangitis,est/swe/lat/ice/den/fin/nor
K803,,Sappitiekivitauti ja sappitietulehdus,,K8030,,Calculus of bile duct with cholangitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K803,,Sappitiekivitauti ja sappitietulehdus,,K8030,,Calculus of bile duct with cholangitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K803,,Sappitiekivitauti ja sappitietulehdus,,K8030,,Calculus of bile duct with cholangitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K803,,Sappitiekivitauti ja sappitietulehdus,,K8030,,Calculus of bile duct with cholangitis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K804,,Sappitiekivitauti ja sappirakkotulehdus,,K8040,,Calculus of bile duct with cholecystitis,,COMPL,07G18,False,Acute cholecystitis- major CC,est/swe/lat/ice/den/fin/nor
K804,,Sappitiekivitauti ja sappirakkotulehdus,,K8040,,Calculus of bile duct with cholecystitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K804,,Sappitiekivitauti ja sappirakkotulehdus,,K8040,,Calculus of bile duct with cholecystitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K804,,Sappitiekivitauti ja sappirakkotulehdus,,K8040,,Calculus of bile duct with cholecystitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K804,,Sappitiekivitauti ja sappirakkotulehdus,,K8040,,Calculus of bile duct with cholecystitis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K805,,Sappitiekivitauti ilman sappiteiden tai sappirakon tulehdusta,,K8050,,Calculus of bile duct without cholangitis or cholecystitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K805,,Sappitiekivitauti ilman sappiteiden tai sappirakon tulehdusta,,K8050,,Calculus of bile duct without cholangitis or cholecystitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K805,,Sappitiekivitauti ilman sappiteiden tai sappirakon tulehdusta,,K8050,,Calculus of bile duct without cholangitis or cholecystitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K805,,Sappitiekivitauti ilman sappiteiden tai sappirakon tulehdusta,,K8050,,Calculus of bile duct without cholangitis or cholecystitis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K808,,Muu sappikivitauti,,K8080,,Other cholelithiasis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K808,,Muu sappikivitauti,,K8080,,Other cholelithiasis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K808,,Muu sappikivitauti,,K8080,,Other cholelithiasis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K808,,Muu sappikivitauti,,K8080,,Other cholelithiasis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K810,,Akuutti sappirakkotulehdus,,K8100,,Acute cholecystitis,,COMPL,07G18,False,Acute cholecystitis- major CC,est/swe/lat/ice/den/fin/nor
K810,,Akuutti sappirakkotulehdus,,K8100,,Acute cholecystitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K810,,Akuutti sappirakkotulehdus,,K8100,,Acute cholecystitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K810,,Akuutti sappirakkotulehdus,,K8100,,Acute cholecystitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
K810,,Akuutti sappirakkotulehdus,,K8100,,Acute cholecystitis,,SDGPRO,07K99,False,Diseases and disorders of the hepatobiliary system and pancreatic system,est/swe/lat/ice/fin
K811,,Pitkäaikainen sappirakkotulehdus,,K8110,,Chronic cholecystitis,,COMPL,07C15,False,Chronic cholecystitis,est/swe/lat/ice/den/fin/nor
K811,,Pitkäaikainen sappirakkotulehdus,,K8110,,Chronic cholecystitis,,DGCAT,07M99,False,Diseases of biliary tract,est/swe/lat/ice/den/fin/nor
K811,,Pitkäaikainen sappirakkotulehdus,,K8110,,Chronic cholecystitis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
K811,,Pitkäaikainen sappirakkotulehdus,,K8110,,Chronic cholecystitis,,MDC,07,False,Diseases and disorders of the hepatobiliary system and pancreas,est/swe/lat/ice/den/fin/nor
