vartype,varval,varval_text_comb,code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,nat_ver
COMPLEX,10C15,Endocrine malignancy,C753,,Käpylisäkkeen syöpä,,C7530,,Malignant neoplasm of pineal gland,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C15,Endocrine malignancy,C754,,Karotiskeräsen syöpä,,C7540,,Malignant neoplasm of carotid body,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C15,Endocrine malignancy,C755,,Zuckerkandlin elimen tai muun paraganglion syöpä,,C7550,,Malignant neoplasm of aortic body and other paraganglia,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C15,Endocrine malignancy,C758,,Tarkemmin määrittämätön useiden umpirauhasten syöpä,,C7580,,"Malignant neoplasm of pluriglandular involvement, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C15,Endocrine malignancy,C759,,Määrittämättömän umpirauhasen syöpä,,C7590,,"Malignant neoplasm of endocrine gland, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E511,,Beriberi,,E5110,,Beriberi,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E518,,Muu tiamiininpuutteen ilmenemismuoto,,E5180,,Other manifestations of thiamine deficiency,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E530,,Riboflaviininpuute,,E5300,,Riboflavin deficiency,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E550,,Aktiivinen riisitauti,,E5500,,"Rickets, active",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E700,,Klassinen fenylketonuria,,E7000,,Classical phenylketonuria,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E702,,Tyrosiiniaineenvaihdunnan häiriöt,,E7020,,Disorders of tyrosine metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E708,,Muu aromaattisten aminohappojen aineenvaihduntahäiriö,,E7080,,Other disorders of aromatic amino-acid metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E710,,Vaahterasiirappitauti,,E7100,,Maple-syrup-urine disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E711,,Muu haaraketjuisten aminohappojen aineenvaihdunnan häiriö,,E7110,,Other disorders of branched-chain amino-acid metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E713,,Rasvahappoaineenvaihdunnan häiriöt,,E7130,,Disorders of fatty-acid metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E720,,Aminohappojen kuljetuksen häiriöt,,E7200,,Disorders of amino-acid transport,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E721,,Rikkipitoisten aminohappojen aineenvaihdunnan häiriöt,,E7210,,Disorders of sulfur-bearing amino-acid metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E722,,Virtsa-ainekierron häiriöt,,E7220,,Disorders of urea cycle metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E723,,Lysiinin ja hydroksilysiinin aineenvaihdunnan häiriöt,,E7230,,Disorders of lysine and hydroxylysine metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E724,,Ornitiiniaineenvaihdunnan häiriöt,,E7240,,Disorders of ornithine metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E725,,Glysiiniaineenvaihdunnan häiriöt,,E7250,,Disorders of glycine metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E728,,Muu aminohappoaineenvaihdunnan häiriö,,E7280,,Other specified disorders of amino-acid metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E729,,Määrittämätön aminohappoaineenvaihdunnan häiriö,,E7290,,"Disorder of amino-acid metabolism, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E740,,Glykogeenin kertymäsairaudet,,E7400,,Glycogen storage disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E742,,Galaktoosiaineenvaihdunnan häiriöt,,E7420,,Disorders of galactose metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E7480,,Munuaisperäinen glukoosivirtsaisuus,,E748A,,Renal glucosuria,,swe/den/fin
COMPLEX,10C16,Metabolic disturbance,E7489,,Muu hiilihydraattiaineenvaihdunnan häiriö,,E7480,,Other specified disorders of carbohydrate metabolism,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E750,,GM2-gangliosidoosi,,E7500,,GM2 gangliosidosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E752,,Muu sfingolipidoosi,,E7520,,Other sphingolipidosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E760,,"Mukopolysakkaridoosi, tyyppi I",,E7600,,"Mucopolysaccharidosis, type I",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E791,,Lesch-Nyhanin oireyhtymä,,E7910,,Lesch-Nyhan syndrome,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E800,,Perinnöllinen erytropoieettinen porfyria,,E8000,,Hereditary erythropoietic porphyria,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E801,,Hidas ihoporfyria,,E8010,,Porphyria cutanea tarda,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E802,,Muu porfyria,,E8020,,Other porphyria,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E850,,Ei-neuropaattinen suvuittainen amyloidoosi,,E8500,,Non-neuropathic heredofamilial amyloidosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E851,,Neuropaattinen suvuittain esiintyvä amyloidoosi,,E8510,,Neuropathic heredofamilial amyloidosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E852,,Määrittämätön suvuittain esiintyvä amyloidoosi,,E8520,,"Heredofamilial amyloidosis, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E853,,Sekundaarinen systeeminen amyloidoosi,,E8530,,Secondary systemic amyloidosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E854,,(Yhteen) elimeen rajoittunut amyloidoosi,,E8540,,Organ-limited amyloidosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E8589,,Muu amyloidoosi,,E8580,,Other amyloidosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E859,,Määrittämätön amyloidoosi,,E8590,,"Amyloidosis, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E86,,Vähentynyt nestetilavuus,,E8600,,Volume depletion,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,E889,,Määrittämätön aineenvaihduntasairaus,,E8890,,"Metabolic disorder, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,G601,,Refsumin tauti,,G6010,,Refsum's disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,G990,,Umpieritys- tai aineenvaihduntasairauteen liittyvä autonomisen hermoston sairaus,,G9900,,Autonomic neuropathy in endocrine and metabolic diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C16,Metabolic disturbance,PC_T11,,Dehydraatio/kuivuminen,,E8600,,Volume depletion,,est/swe/lat/ice/den/fin/nor
COMPLEX,10C80,Deficiency of vitamin K,E561,,K-vitamiininpuute,,E5610,,Deficiency of vitamin K,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C459,,Määrittämätön mesoteliooma,,C4590,,"Malignant neoplasm of mesothelioma, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C790,,Etäpesäke munuaisessa tai munuaisaltaassa,,C7900,,Secondary malignant neoplasm of kidney and renal pelvis,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C791,,Etäpesäke virtsarakossa tai muissa tai määrittämättömissä virtsaelimissä,,C7910,,Secondary malignant neoplasm of bladder and other and unspecified urinary organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C798,,Etäpesäke muussa määritetyssä paikassa,,C7980,,Secondary malignant neoplasm of other specified sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C8090,,Sijainniltaan määrittämätön syöpä ei histologista vahvistusta,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C8091,,Sijainniltaan määrittämätön syöpä epidermoidi karsinooma,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C8092,,Sijainniltaan määrittämätön syöpä adenokarsinooma,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C8098,,Sijainniltaan määrittämätön syöpä muu histologia,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C8099,,Sijainniltaan ja histologialtaan määrittämätön syöpä,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C967,,"Muu imukudoksen, verta muodostavan kudoksen tai lähisukuisen kudoksen pahanlaatuinen kasvain",,C9670,,"Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C969,,"Määrittämätön imukudoksen, verta muodostavien kudosten ja/tai lähisukuisten kudosten pahanlaatuinen kasvain",,C9690,,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,C97,,Toisistaan riippumatta eri (primaarisissa) kohdissa esiintyvät useat kasvaimet,,C9700,,Malignant neoplasms of independent (primary) multiple sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C01,Secondary malignancy of urinary tract,D489,,Määrittämätön kasvutaipumukseltaan epäselvä tai tuntematon kasvain,,D4890,,"Neoplasm of uncertain or unknown behaviour, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C457,,Muualla sijaitseva mesoteliooma,,C4570,,Malignant neoplasm of mesothelioma of other sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C459,,Määrittämätön mesoteliooma,,C4590,,"Malignant neoplasm of mesothelioma, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C6480,,Wilmsin tuumori,,C640A,,Wilms tumor,,fin
COMPLEX,11C02,Malignant neoplasm of kidney,C6488,,Muu munuaissyöpä,,C6400,,"Malignant neoplasm of kidney, except renal pelvis",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C65,,Munuaisaltaan syöpä,,C6500,,Malignant neoplasm of renal pelvis,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C680,,Virtsaputken syöpä,,C6800,,Malignant neoplasm of urethra,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C681,,Virtsaputken vierusrauhasten syöpä,,C6810,,Malignant neoplasm of paraurethral gland,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C688,,Eri alueisiin ulottuva virtsaelinten syöpä,,C6880,,Malignant neoplasm of overlapping lesion of urinary organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C689,,Määrittämättömän virtsaelimen syöpä,,C6890,,"Malignant neoplasm of urinary organ, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C767,,Muualla sijaitseva epätarkasti määritetty syöpä,,C7670,,Malignant neoplasm of other ill-defined sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C768,,Muualla sijaitseva tai epätarkasti määritetty eri alueisiin ulottuva syöpä,,C7680,,Malignant overlapping lesion of other and ill-defined sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C8090,,Sijainniltaan määrittämätön syöpä ei histologista vahvistusta,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C8091,,Sijainniltaan määrittämätön syöpä epidermoidi karsinooma,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C8092,,Sijainniltaan määrittämätön syöpä adenokarsinooma,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C8098,,Sijainniltaan määrittämätön syöpä muu histologia,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C8099,,Sijainniltaan ja histologialtaan määrittämätön syöpä,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C967,,"Muu imukudoksen, verta muodostavan kudoksen tai lähisukuisen kudoksen pahanlaatuinen kasvain",,C9670,,"Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C969,,"Määrittämätön imukudoksen, verta muodostavien kudosten ja/tai lähisukuisten kudosten pahanlaatuinen kasvain",,C9690,,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,C97,,Toisistaan riippumatta eri (primaarisissa) kohdissa esiintyvät useat kasvaimet,,C9700,,Malignant neoplasms of independent (primary) multiple sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,D489,,Määrittämätön kasvutaipumukseltaan epäselvä tai tuntematon kasvain,,D4890,,"Neoplasm of uncertain or unknown behaviour, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,PC_U75,,"Pahanlaatuinen kasvain, munuaisen",,C6400,,"Malignant neoplasm of kidney, except renal pelvis",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C02,Malignant neoplasm of kidney,PC_U77,,"Pahanlaatuinen kasvain, virtsaelimistön, muu",,C6890,,"Malignant neoplasm of urinary organ, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C457,,Muualla sijaitseva mesoteliooma,,C4570,,Malignant neoplasm of mesothelioma of other sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C459,,Määrittämätön mesoteliooma,,C4590,,"Malignant neoplasm of mesothelioma, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C66,,Virtsanjohtimen syöpä,,C6600,,Malignant neoplasm of ureter,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C680,,Virtsaputken syöpä,,C6800,,Malignant neoplasm of urethra,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C681,,Virtsaputken vierusrauhasten syöpä,,C6810,,Malignant neoplasm of paraurethral gland,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C688,,Eri alueisiin ulottuva virtsaelinten syöpä,,C6880,,Malignant neoplasm of overlapping lesion of urinary organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C689,,Määrittämättömän virtsaelimen syöpä,,C6890,,"Malignant neoplasm of urinary organ, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C767,,Muualla sijaitseva epätarkasti määritetty syöpä,,C7670,,Malignant neoplasm of other ill-defined sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C768,,Muualla sijaitseva tai epätarkasti määritetty eri alueisiin ulottuva syöpä,,C7680,,Malignant overlapping lesion of other and ill-defined sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C8090,,Sijainniltaan määrittämätön syöpä ei histologista vahvistusta,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C8091,,Sijainniltaan määrittämätön syöpä epidermoidi karsinooma,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C8092,,Sijainniltaan määrittämätön syöpä adenokarsinooma,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C8098,,Sijainniltaan määrittämätön syöpä muu histologia,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C8099,,Sijainniltaan ja histologialtaan määrittämätön syöpä,,C8000,,Malignant neoplasm without specification of site,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C967,,"Muu imukudoksen, verta muodostavan kudoksen tai lähisukuisen kudoksen pahanlaatuinen kasvain",,C9670,,"Other specified malignant neoplasms of lymphoid, haematopoietic and related tissue",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C969,,"Määrittämätön imukudoksen, verta muodostavien kudosten ja/tai lähisukuisten kudosten pahanlaatuinen kasvain",,C9690,,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,C97,,Toisistaan riippumatta eri (primaarisissa) kohdissa esiintyvät useat kasvaimet,,C9700,,Malignant neoplasms of independent (primary) multiple sites,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,D489,,Määrittämätön kasvutaipumukseltaan epäselvä tai tuntematon kasvain,,D4890,,"Neoplasm of uncertain or unknown behaviour, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C03,Malignant neoplasm of other parts of urinary tract,PC_U77,,"Pahanlaatuinen kasvain, virtsaelimistön, muu",,C6890,,"Malignant neoplasm of urinary organ, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,A181,,Virtsa- ja sukupuolielinten tuberkuloosi,,A1810,,Tuberculosis of genitourinary system,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,A188,,Muun elimen tuberkuloosi,,A1880,,Tuberculosis of other specified organs,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,A3180,,Mycobacterium intracellulare-bakteerin aiheuttamat tulehdusmuutokset suussa,,A318A,,Mycobacterial infections,,fin
COMPLEX,11C04,Tuberculosis of urinary tract,A3181,,Mycobacterium chelonei-bakteerin aiheuttamat tulehdusmuutokset suussa,,A318B,,Mycobacterium chelonei infections in mouth,,fin
COMPLEX,11C04,Tuberculosis of urinary tract,A3184,,Muun tai määrittämättömän mykobakteerin aiheuttama suun alueen infektio,,A318C,,Other mycobacterial infections in mouth,,fin
COMPLEX,11C04,Tuberculosis of urinary tract,A3189,,Muu mykobakteriaalinen infektio,,A3180,,Other mycobacterial infections,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,A319,,Määrittämätön mykobakteeri-infektio,,A3190,,"Mycobacterial infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,A493,,Määrittämätön mykoplasmainfektio,,A4930,,"Mycoplasma infection, unspecified",,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,B901,,Virtsa- ja sukupuolielinten tuberkuloosin myöhäisvaikutukset,,B9010,,Sequelae of genitourinary tuberculosis,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,B942,,Virusmaksatulehduksen myöhäisvaikutukset,,B9420,,Sequelae of viral hepatitis,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,B9480,,Bakteeriaivokalvontulehduksen myöhäisvaikutukset,,B948A,,Sequelae of bacterial meningitis,,fin
COMPLEX,11C04,Tuberculosis of urinary tract,B9489,,Muun infektiotaudin tai loistaudin myöhäisvaikutukset,,B9480,,Sequelae of other specified infectious and parasitic diseases,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,B949,,Määrittämättömän infektiotaudin tai loistaudin myöhäisvaikutukset,,B9490,,Sequelae of unspecified infectious or parasitic disease,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,B960,,Mycoplasma pneumoniae (PPLO) muussa luvussa luokitetun sairauden syynä,,B9600,,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters,,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,N291,B908,Muualla luokitettuun infektio- tai loistautiin liittyvä muu munuaisen tai virtsanjohtimen sairaus,Tuberkuloosin myöhäisvaikutukset muussa elimessä,N2910,B9080,Other disorders of kidney and ureter in infectious and parasitic diseases classified elsewhere,Sequelae of tuberculosis of other organs,est/swe/lat/ice/den/fin/nor
COMPLEX,11C04,Tuberculosis of urinary tract,N330,,Virtsarakkotuberkuloosi,,N3300,,Tuberculous cystitis (A18.1+),,est/swe/lat/ice/den/fin/nor
